image_name,optimal_clusters
000000010084,13
000000010104,14
000000010107,6
000000010108,4
000000010114,3
000000010115,17
000000010123,7
000000010125,4
000000010136,15
000000010130,18
000000010138,4
000000010142,3
000000010145,3
000000010166,3
000000010149,21
000000010161,12
000000010175,14
000000010176,15
000000010179,3
000000010196,23
000000010192,22
000000010205,3
000000010211,7
000000010222,4
000000010216,3
000000010217,3
000000010219,8
000000010230,6
000000010229,3
000000010232,25
000000010239,11
000000010243,4
000000010241,8
000000010244,3
000000010245,3
000000010263,5
000000010248,11
000000010256,4
000000010249,5
000000010265,5
000000010275,12
000000010276,3
000000010281,3
000000010309,3
000000010290,5
000000010303,3
000000010313,11
000000010318,3
000000010319,26
000000010321,26
000000010324,3
000000010327,3
000000010337,26
000000010343,3
000000010342,3
000000010346,3
000000010358,3
000000010369,3
000000010386,3
000000010388,3
000000010395,3
000000010400,3
000000010393,3
000000010403,4
000000010405,25
000000010420,7
000000010414,3
000000010407,4
000000010428,3
000000010421,3
000000010430,3
000000010444,6
000000010432,9
000000010434,7
000000010442,3
000000010445,26
000000010440,3
000000010463,4
000000010472,3
000000010449,3
000000010466,3
000000010471,3
000000010476,8
000000010478,24
000000010489,6
000000010484,15
000000010495,3
000000010498,3
000000010496,3
000000010534,22
000000010526,4
000000010546,3
000000010540,3
000000010545,3
000000010539,4
000000010560,3
000000010547,24
000000010566,5
000000010580,3
000000010591,4
000000010581,4
000000010579,24
000000010600,4
000000010621,3
000000010613,24
000000010615,8
000000010614,4
000000010624,3
000000010643,3
000000010627,6
000000010639,4
000000010644,5
000000010646,15
000000010645,4
000000010654,3
000000010678,8
000000010655,3
000000010683,3
000000010681,19
000000010684,3
000000010694,4
000000010693,17
000000010689,3
000000010691,3
000000010702,4
000000010698,9
000000010701,7
000000010710,26
000000010711,3
000000010705,26
000000010720,3
000000010714,3
000000010716,3
000000010719,4
000000010733,3
000000010732,3
000000010727,3
000000010728,17
000000010735,8
000000010743,25
000000010759,3
000000010766,5
000000010769,3
000000010799,10
000000010779,25
000000010785,26
000000010787,4
000000010784,3
000000010793,3
000000010800,9
000000010822,3
000000010825,4
000000010818,3
000000010831,4
000000010817,23
000000010844,23
000000010837,3
000000010851,4
000000010856,20
000000010871,3
000000010867,24
000000010870,4
000000010858,3
000000010877,3
000000010881,3
000000010890,6
000000010900,5
000000010903,3
000000010920,4
000000010909,3
000000010907,3
000000010925,25
000000010935,3
000000010929,3
000000010948,4
000000010928,25
000000010954,3
000000010964,19
000000010936,4
000000010966,3
000000010969,26
000000010981,3
000000010986,26
000000011004,3
000000010991,4
000000011025,3
000000011015,6
000000011010,3
000000011034,3
000000011041,3
000000011029,26
000000011042,15
000000011065,9
000000011076,4
000000011077,3
000000011075,5
000000011080,7
000000011052,10
000000011081,5
000000011107,26
000000011099,26
000000011115,25
000000011091,3
000000011100,5
000000011129,22
000000011138,3
000000011156,26
000000011146,3
000000011159,10
000000011147,6
000000011158,3
000000011168,26
000000011169,4
000000011184,3
000000011188,4
000000011181,3
000000011172,3
000000011182,3
000000011195,3
000000011209,3
000000011198,15
000000011223,3
000000011196,19
000000011202,22
000000011205,4
000000011222,3
000000011231,7
000000011227,24
000000011233,4
000000011229,3
000000011238,25
000000011244,22
000000011241,3
000000011256,16
000000011258,9
000000011262,3
000000011260,26
000000011264,5
000000011265,12
000000011271,3
000000011269,3
000000011272,5
000000011282,24
000000011276,24
000000011288,3
000000011291,23
000000011294,8
000000011297,3
000000011292,11
000000011299,3
000000011300,8
000000011302,26
000000011304,3
000000011313,3
000000011320,3
000000011305,7
000000011316,12
000000011323,21
000000011324,5
000000011326,3
000000011328,13
000000011332,3
000000011340,3
000000011334,3
000000011336,3
000000011347,3
000000011349,8
000000011358,4
000000011360,26
000000011361,3
000000011398,3
000000011374,3
000000011373,3
000000011364,3
000000011390,8
000000011401,6
000000011402,25
000000011403,3
000000011411,3
000000011420,3
000000011422,26
000000011449,6
000000011426,4
000000011461,11
000000011475,15
000000011474,3
000000011485,3
000000011487,25
000000011505,4
000000011494,3
000000011495,3
000000011504,3
000000011497,3
000000011496,26
000000011519,7
000000011508,20
000000011525,4
000000011506,3
000000011537,4
000000011527,12
000000011528,7
000000011538,25
000000011544,3
000000011552,3
000000011567,3
000000011569,3
000000011579,6
000000011554,3
000000011570,4
000000011576,25
000000011591,3
000000011605,26
000000011613,3
000000011619,7
000000011625,3
000000011618,4
000000011624,3
000000011630,3
000000011631,7
000000011643,9
000000011635,5
000000011638,15
000000011655,26
000000011658,3
000000011661,25
000000011667,4
000000011694,3
000000011673,3
000000011680,9
000000011682,3
000000011690,23
000000011677,26
000000011697,21
000000011696,7
000000011702,3
000000011707,24
000000011701,13
000000011703,3
000000011719,26
000000011713,3
000000011712,26
000000011721,3
000000011720,5
000000011727,3
000000011723,18
000000011737,7
000000011742,25
000000011758,3
000000011726,22
000000011754,3
000000011766,9
000000011774,25
000000011775,3
000000011791,3
000000011794,3
000000011801,3
000000011788,3
000000011796,3
000000011802,9
000000011805,3
000000011818,3
000000011812,17
000000011825,3
000000011831,3
000000011826,3
000000011838,5
000000011842,3
000000011856,4
000000011849,3
000000011877,3
000000011887,3
000000011931,3
000000011925,3
000000011926,5
000000011948,4
000000011953,3
000000011968,3
000000011987,3
000000011990,4
000000012010,4
000000012014,26
000000011996,3
000000012015,3
000000012021,3
000000012016,5
000000012020,3
000000012034,16
000000012047,22
000000012057,3
000000012023,4
000000012044,3
000000012070,6
000000012073,11
000000012079,3
000000012069,7
000000012059,8
000000012093,24
000000012085,4
000000012101,3
000000012081,3
000000012096,3
000000012103,3
000000012107,3
000000012102,7
000000012108,4
000000012098,4
000000012115,3
000000012109,3
000000012131,3
000000012138,6
000000012153,4
000000012146,3
000000012145,19
000000012147,3
000000012158,3
000000012154,4
000000012155,3
000000012166,4
000000012156,3
000000012178,12
000000012169,3
000000012181,26
000000012179,3
000000012183,11
000000012182,4
000000012192,4
000000012204,3
000000012209,6
000000012224,4
000000012213,6
000000012228,16
000000012230,3
000000012233,25
000000012231,25
000000012236,3
000000012238,3
000000012240,6
000000012241,24
000000012251,7
000000012268,4
000000012249,4
000000012284,24
000000012269,4
000000012283,3
000000012281,4
000000012302,11
000000012313,6
000000012307,4
000000012321,3
000000012319,3
000000012315,4
000000012326,19
000000012333,25
000000012323,3
000000012357,3
000000012343,20
000000012345,3
000000012349,3
000000012370,3
000000012377,26
000000012372,4
000000012375,9
000000012379,3
000000012398,23
000000012386,4
000000012382,7
000000012407,3
000000012408,3
000000012413,20
000000012416,4
000000012421,3
000000012418,5
000000012422,5
000000012424,23
000000012429,3
000000012434,3
000000012428,9
000000012440,3
000000012448,3
000000012443,25
000000012455,3
000000012459,3
000000012460,3
000000012461,8
000000012463,4
000000012464,15
000000012475,3
000000012471,11
000000012472,24
000000012484,4
000000012488,12
000000012490,26
000000012497,4
000000012494,12
000000012495,26
000000012501,7
000000012509,3
000000012522,11
000000012524,3
000000012529,4
000000012544,6
000000012543,3
000000012547,15
000000012548,3
000000012551,18
000000012552,13
000000012556,5
000000012570,24
000000012574,3
000000012567,23
000000012612,4
000000012597,17
000000012620,3
000000012647,4
000000012626,3
000000012614,4
000000012641,4
000000012650,4
000000012669,25
000000012673,3
000000012664,4
000000012666,10
000000012661,3
000000012678,22
000000012679,3
000000012690,18
000000012698,26
000000012681,25
000000012696,3
000000012700,3
000000012701,3
000000012706,3
000000012704,26
000000012711,3
000000012726,23
000000012728,3
000000012733,25
000000012731,3
000000012735,24
000000012744,5
000000012750,21
000000012741,25
000000012757,3
000000012756,26
000000012754,26
000000012766,8
000000012764,20
000000012786,3
000000012790,7
000000012784,3
000000012797,4
000000012792,3
000000012795,18
000000012805,3
000000012803,4
000000012809,22
000000012810,24
000000012817,4
000000012822,4
000000012818,20
000000012824,6
000000012833,4
000000012825,3
000000012827,22
000000012838,12
000000012864,3
000000012839,3
000000012860,3
000000012861,26
000000012873,3
000000012875,3
000000012883,3
000000012884,4
000000012876,3
000000012887,26
000000012881,15
000000012891,3
000000012902,19
000000012892,8
000000012896,4
000000012895,6
000000012897,8
000000012916,21
000000012923,3
000000012933,3
000000012927,4
000000012930,3
000000012943,18
000000012938,9
000000012946,4
000000012979,3
000000012959,3
000000012947,3
000000012953,4
000000012966,3
000000012993,7
000000012983,3
000000012991,21
000000012986,3
000000013020,6
000000012996,10
000000012998,24
000000012999,3
000000013000,8
000000013016,3
000000013031,7
000000013040,3
000000013035,6
000000013061,3
000000013043,4
000000013045,13
000000013092,3
000000013076,26
000000013082,3
000000013106,3
000000013081,23
000000013121,3
000000013124,23
000000013127,3
000000013129,23
000000013144,5
000000013143,5
000000013140,8
000000013148,26
000000013132,3
000000013158,15
000000013146,16
000000013145,23
000000013150,4
000000013159,3
000000013160,3
000000013169,23
000000013175,10
000000013168,6
000000013172,20
000000013176,3
000000013182,3
000000013195,26
000000013188,4
000000013198,3
000000013202,3
000000013220,4
000000013215,4
000000013228,5
000000013230,3
000000013235,3
000000013232,3
000000013249,3
000000013252,25
000000013258,9
000000013273,4
000000013267,22
000000013283,26
000000013274,12
000000013279,5
000000013284,26
000000013285,23
000000013290,3
000000013278,4
000000013292,17
000000013296,7
000000013294,3
000000013302,13
000000013300,3
000000013320,10
000000013325,7
000000013332,23
000000013318,19
000000013336,20
000000013352,3
000000013333,13
000000013355,25
000000013362,3
000000013356,4
000000013364,24
000000013357,4
000000013372,4
000000013379,4
000000013397,24
000000013383,3
000000013414,8
000000013420,23
000000013415,3
000000013428,4
000000013417,3
000000013445,5
000000013432,5
000000013452,18
000000013455,3
000000013463,9
000000013465,3
000000013466,5
000000013468,22
000000013473,3
000000013489,3
000000013471,6
000000013497,3
000000013482,26
000000013490,5
000000013492,6
000000013506,4
000000013517,3
000000013528,4
000000013529,3
000000013525,8
000000013524,4
000000013540,20
000000013547,3
000000013550,11
000000013556,3
000000013565,25
000000013578,4
000000013568,10
000000013574,11
000000013576,25
000000013605,26
000000013595,11
000000013603,4
000000013616,4
000000013637,3
000000013632,20
000000013636,9
000000013650,3
000000013639,4
000000013662,3
000000013670,19
000000013675,9
000000013678,3
000000013715,3
000000013703,11
000000013671,4
000000013717,3
000000013719,4
000000013714,3
000000013720,3
000000013721,3
000000013728,6
000000013722,26
000000013731,3
000000013754,3
000000013769,3
000000013763,3
000000013789,17
000000013783,21
000000013797,18
000000013770,3
000000013800,3
000000013802,3
000000013815,4
000000013867,4
000000013843,6
000000013835,16
000000013832,26
000000013856,19
000000013844,3
000000013868,3
000000013874,12
000000013876,24
000000013882,3
000000013879,19
000000013892,3
000000013893,3
000000013900,3
000000013901,9
000000013908,4
